rank,fecha_alerta,client_id,familia,tipo_alerta,label_m0,canal,motivo,impacto_estimado,score_prioridad,dias_restantes,estado,provincia,last_order_date,prob_pedido_7d,cusum_score,anomaly_score,anomaly_type,zscore_30d
1221,2026-05-10,1000066475,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 28 días de media. Último pedido hace 17 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 21%.,9.91,2.2022,4.5,pendiente,Sta.Cruz Tenerife,2025-12-12,0.2095,,,,
1222,2026-05-10,29230,Familia T1,A4,leal,Delegado,"Anomalía en Familia T1 (score: -0.026). Tipo: silencio_excesivo, reduccion_familias_activas. Lleva 328 días sin pedir (media: 4 días). Ratio: 1% del potencial.",0.97,2.1825,,pendiente,Sta.Cruz Tenerife,2025-02-04,,,-0.026497316119370895,silencio_excesivo|reduccion_familias_activas,
1223,2026-05-10,15196,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 27 días de media. Último pedido hace 33 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 14%.,1.43,2.145,-8.8,pendiente,Sta.Cruz Tenerife,2025-11-26,0.1424,,,,
1224,2026-05-10,42292,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 73 días de media. Último pedido hace 208 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,1.42,2.13,-135.0,pendiente,Toledo,2025-06-04,0.0,,,,
1225,2026-05-10,42806,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 42 días de media. Último pedido hace 117 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,1.42,2.13,-52.7,pendiente,Albacete,2025-09-03,0.0,,,,
1226,2026-05-10,41836,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 29 días de media. Último pedido hace 179 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,1.42,2.13,-120.3,pendiente,Ciudad Real,2025-07-03,0.0,,,,
1227,2026-05-10,1000078813,Familia T2,A5,promiscuo,Marketing_Auto,Cliente recuperable en Familia T2. Silencio de 81 días (media: 40 días) con señal de reactivación detectada.,2.01,2.1105,,pendiente,Zaragoza,2025-10-09,,,,,
1228,2026-05-10,42645,Familia C1,A6,promiscuo,Delegado_Urgente,Caída aguda en Familia C1. Z-score 30d: -47.42. Slope 30d (-30.332) muy negativo respecto a variabilidad histórica.,0.7,2.1,,pendiente,Madrid,2025-12-10,,,,,-47.4172
1229,2026-05-10,1000101783,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 206 días sin pedir (media: 100 días). Ratio captura actual: 5% del potencial.,1.16,2.088,,pendiente,Badajoz,2025-06-06,,,,,
1230,2026-05-10,15196,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 49 días de media. Último pedido hace 33 días. Próximo pedido estimado en 5 días. Prob. pedido 7d: 13%.,10.38,2.076,5.0,pendiente,Sta.Cruz Tenerife,2025-11-26,0.13,,,,
1231,2026-05-10,6211,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 70 días de media. Último pedido hace 207 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,1.36,2.04,-173.2,pendiente,Barcelona,2025-06-05,0.0,,,,
1232,2026-05-10,1000078194,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 3 días de media. Último pedido hace 28 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,1.36,2.04,-21.4,pendiente,Madrid,2025-12-01,0.0,,,,
1233,2026-05-10,38758,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 182 días sin pedir (media: 96 días). Ratio captura actual: 4% del potencial.,1.12,2.016,,pendiente,Málaga,2025-06-30,,,,,
1234,2026-05-10,42347,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 55 días sin pedir (media: 38 días). Ratio captura actual: 4% del potencial.,1.11,1.998,,pendiente,Málaga,2025-11-04,,-1.1172,,,
1235,2026-05-10,42220,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 77 días sin pedir (media: 46 días). Ratio captura actual: 4% del potencial.,1.11,1.998,,pendiente,Madrid,2025-10-13,,,,,
1236,2026-05-10,1000078910,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 82 días de media. Último pedido hace 75 días. Próximo pedido estimado en 7 días. Prob. pedido 7d: 51%.,12.7,1.8955,6.7,pendiente,Barcelona,2025-10-15,0.5088,,,,
1237,2026-05-10,1000078409,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 88 días de media. Último pedido hace 83 días. Próximo pedido estimado en 5 días. Prob. pedido 7d: 3%.,9.81,1.8509,5.3,pendiente,Asturias,2025-10-07,0.0328,,,,
1238,2026-05-10,39037,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 87 días sin pedir (media: 59 días). Ratio captura actual: 6% del potencial.,1.01,1.818,,pendiente,Toledo,2025-10-03,,,,,
1239,2026-05-10,42494,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 73 días sin pedir (media: 57 días). Ratio captura actual: 6% del potencial.,1.01,1.818,,pendiente,Albacete,2025-10-17,,,,,
1240,2026-05-10,1000101911,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 64 días de media. Último pedido hace 193 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,1.2,1.8,-129.0,pendiente,Alicante,2025-06-19,0.0,,,,
1241,2026-05-10,42031,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 139 días sin pedir (media: 107 días). Ratio captura actual: 6% del potencial.,0.97,1.746,,pendiente,Toledo,2025-08-12,,,,,
1242,2026-05-10,42160,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 84 días sin pedir (media: 62 días). Ratio captura actual: 6% del potencial.,0.97,1.746,,pendiente,Madrid,2025-10-06,,,,,
1243,2026-05-10,40383,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 84 días sin pedir (media: 68 días). Ratio captura actual: 6% del potencial.,0.97,1.746,,pendiente,Toledo,2025-10-06,,,,,
1244,2026-05-10,1000101783,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 100 días de media. Último pedido hace 206 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,1.16,1.74,-106.0,pendiente,Badajoz,2025-06-06,0.0001,,,,
1245,2026-05-10,1000078299,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 37 días de media. Último pedido hace 45 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 14%.,1.15,1.725,-4.1,pendiente,Barcelona,2025-11-14,0.1435,,,,
1246,2026-05-10,12184,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 83 días sin pedir (media: 83 días). Ratio captura actual: 4% del potencial.,0.94,1.692,,pendiente,Girona,2025-10-07,,-12372.2588,,,
1247,2026-05-10,38758,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 96 días de media. Último pedido hace 182 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,1.12,1.68,-86.0,pendiente,Málaga,2025-06-30,0.0008,,,,
1248,2026-05-10,42220,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 46 días de media. Último pedido hace 77 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 4%.,1.11,1.665,-15.7,pendiente,Madrid,2025-10-13,0.0419,,,,
1249,2026-05-10,42347,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 38 días de media. Último pedido hace 55 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,1.11,1.665,-11.7,pendiente,Málaga,2025-11-04,0.0811,,,,
1250,2026-05-10,1000042307,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 60 días de media. Último pedido hace 53 días. Próximo pedido estimado en 7 días. Prob. pedido 7d: 10%.,11.53,1.6471,7.0,pendiente,Ciudad Real,2025-11-06,0.0968,,,,
1251,2026-05-10,1000080386,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 102 días de media. Último pedido hace 108 días. Próximo pedido estimado en 2 días. Prob. pedido 7d: 2%.,2.56,1.6,1.6,pendiente,Zaragoza,2025-09-12,0.0206,,,,
1252,2026-05-10,31888,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 42 días de media. Último pedido hace 38 días. Próximo pedido estimado en 6 días. Prob. pedido 7d: 15%.,9.35,1.5847,5.9,pendiente,Madrid,2025-11-21,0.1523,,,,
1253,2026-05-10,43018,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 32 días de media. Último pedido hace 76 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,1.01,1.515,-40.8,pendiente,Madrid,2025-10-14,0.0034,,,,
1254,2026-05-10,39037,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 59 días de media. Último pedido hace 87 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,1.01,1.515,-25.6,pendiente,Toledo,2025-10-03,0.0496,,,,
1255,2026-05-10,42494,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 57 días de media. Último pedido hace 73 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 7%.,1.01,1.515,-16.2,pendiente,Albacete,2025-10-17,0.0701,,,,
1256,2026-05-10,42658,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 178 días de media. Último pedido hace 147 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 5%.,1.01,1.515,-22.5,pendiente,Madrid,2025-08-04,0.0458,,,,
1257,2026-05-10,39036,Familia T1,A5,promiscuo,Marketing_Auto,Cliente recuperable en Familia T1. Silencio de 110 días (media: 49 días) con señal de reactivación detectada.,1.42,1.491,,pendiente,Toledo,2025-09-10,,,,,
1258,2026-05-10,38577,Familia T2,A5,promiscuo,Marketing_Auto,Cliente recuperable en Familia T2. Silencio de 108 días (media: 34 días) con señal de reactivación detectada.,1.39,1.4595,,pendiente,Ciudad Real,2025-09-12,,,,,
1259,2026-05-10,42220,Familia T2,A5,promiscuo,Marketing_Auto,Cliente recuperable en Familia T2. Silencio de 263 días (media: 31 días) con señal de reactivación detectada.,1.39,1.4595,,pendiente,Madrid,2025-04-10,,,,,
1260,2026-05-10,42160,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 62 días de media. Último pedido hace 84 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,0.97,1.455,-49.4,pendiente,Madrid,2025-10-06,0.0648,,,,
1261,2026-05-10,40383,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 68 días de media. Último pedido hace 84 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 8%.,0.97,1.455,-15.4,pendiente,Toledo,2025-10-06,0.0767,,,,
1262,2026-05-10,37655,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 40 días de media. Último pedido hace 88 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,0.97,1.455,-48.5,pendiente,Ciudad Real,2025-10-02,0.0066,,,,
1263,2026-05-10,38577,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 33 días de media. Último pedido hace 87 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,0.97,1.455,-47.8,pendiente,Ciudad Real,2025-10-03,0.0,,,,
1264,2026-05-10,42591,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 35 días de media. Último pedido hace 119 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,0.97,1.455,-84.3,pendiente,Ciudad Real,2025-09-01,0.0,,,,
1265,2026-05-10,42031,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 107 días de media. Último pedido hace 139 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,0.97,1.455,-32.0,pendiente,Toledo,2025-08-12,0.0333,,,,
1266,2026-05-10,42220,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 38 días de media. Último pedido hace 87 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 3%.,0.97,1.455,-48.9,pendiente,Madrid,2025-10-03,0.0267,,,,
1267,2026-05-10,1000082665,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 47 días sin pedir (media: 25 días). Ratio captura actual: 2% del potencial.,0.8,1.44,,pendiente,Granada,2025-11-12,,-1543.8967,,,
1268,2026-05-10,1000073109,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 34 días de media. Último pedido hace 200 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,0.94,1.41,-167.2,pendiente,Málaga,2025-06-12,0.0,,,,
1269,2026-05-10,1000044579,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 82 días de media. Último pedido hace 157 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,0.94,1.41,-75.5,pendiente,Zaragoza,2025-07-25,0.0,,,,
1270,2026-05-10,2437,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 207 días de media. Último pedido hace 132 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 2%.,0.94,1.41,-0.5,pendiente,Sta.Cruz Tenerife,2025-08-19,0.0232,,,,
1271,2026-05-10,238,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 97 días de media. Último pedido hace 91 días. Próximo pedido estimado en 6 días. Prob. pedido 7d: 9%.,8.2,1.3667,6.0,pendiente,Sevilla,2025-09-29,0.0893,,,,
1272,2026-05-10,15351,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 56 días de media. Último pedido hace 55 días. Próximo pedido estimado en 7 días. Prob. pedido 7d: 17%.,8.51,1.2333,6.9,pendiente,Sta.Cruz Tenerife,2025-11-04,0.1706,,,,
1273,2026-05-10,1000082665,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 25 días de media. Último pedido hace 47 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,0.8,1.2,-20.2,pendiente,Granada,2025-11-12,0.0596,,,,
1274,2026-05-10,41906,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 84 días sin pedir (media: 43 días). Ratio captura actual: 4% del potencial.,0.63,1.134,,pendiente,Ciudad Real,2025-10-06,,,,,
1275,2026-05-10,40892,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 45 días de media. Último pedido hace 32 días. Próximo pedido estimado en 5 días. Prob. pedido 7d: 16%.,5.18,1.1261,4.6,pendiente,Madrid,2025-11-27,0.155,,,,
1276,2026-05-10,41080,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 91 días de media. Último pedido hace 116 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 6%.,0.72,1.08,-25.0,pendiente,Toledo,2025-09-04,0.0593,,,,
1277,2026-05-10,39037,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 34 días de media. Último pedido hace 87 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,0.72,1.08,-67.1,pendiente,Toledo,2025-10-03,0.0,,,,
1278,2026-05-10,13953,Familia T1,A5,promiscuo,Marketing_Auto,Cliente recuperable en Familia T1. Silencio de 217 días (media: 32 días) con señal de reactivación detectada.,1.02,1.071,,pendiente,Cáceres,2025-05-26,,,,,
1279,2026-05-10,1000102057,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 2 días de media. Último pedido hace 157 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,0.7,1.05,-155.0,pendiente,Madrid,2025-07-25,0.0,,,,
1280,2026-05-10,37972,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 3 días de media. Último pedido hace 329 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,0.68,1.02,-326.0,pendiente,Valencia,2025-02-03,0.0,,,,
1281,2026-05-10,41482,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 52 días de media. Último pedido hace 118 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,0.63,0.945,-50.6,pendiente,Ciudad Real,2025-09-02,0.0054,,,,
1282,2026-05-10,41906,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 43 días de media. Último pedido hace 84 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 1%.,0.63,0.945,-12.7,pendiente,Ciudad Real,2025-10-06,0.0077,,,,
1283,2026-05-10,37148,Familia T1,A5,promiscuo,Marketing_Auto,Cliente recuperable en Familia T1. Silencio de 28 días (media: 81 días) con señal de reactivación detectada.,0.89,0.9345,,pendiente,Granada,2025-12-01,,,,,
1284,2026-05-10,7094,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 67 días de media. Último pedido hace 265 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,0.62,0.93,-198.0,pendiente,Navarra,2025-04-08,0.0,,,,
1285,2026-05-10,41460,Familia T1,A5,leal,Marketing_Auto,Cliente recuperable en Familia T1. Silencio de 7 días (media: 48 días) con señal de reactivación detectada.,0.86,0.903,,pendiente,Málaga,2025-12-22,,,,,
1286,2026-05-10,43019,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 152 días de media. Último pedido hace 145 días. Próximo pedido estimado en 7 días. Prob. pedido 7d: 6%.,6.06,0.8657,7.0,pendiente,Madrid,2025-08-06,0.061,,,,
1287,2026-05-10,11123,Familia T1,A5,promiscuo,Marketing_Auto,Cliente recuperable en Familia T1. Silencio de 87 días (media: 33 días) con señal de reactivación detectada.,0.71,0.7455,,pendiente,Zaragoza,2025-10-03,,,,,
1288,2026-05-10,1000081145,Familia C1,A1,leal,Televendedor,Cliente leal. Pide Familia C1 cada 86 días de media. Último pedido hace 75 días. Próximo pedido estimado en 5 días. Prob. pedido 7d: 4%.,3.78,0.7,5.4,pendiente,Sta.Cruz Tenerife,2025-10-15,0.0429,,,,
1289,2026-05-10,1000101912,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 88 días de media. Último pedido hace 82 días. Próximo pedido estimado en 6 días. Prob. pedido 7d: 4%.,4.0,0.6667,6.0,pendiente,Guadalajara,2025-10-08,0.0429,,,,
1290,2026-05-10,11999,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 27 días sin pedir (media: 25 días). Ratio captura actual: 1% del potencial.,0.37,0.666,,pendiente,A Coruña,2025-12-02,,-497.6603,,,
1291,2026-05-10,42809,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 27 días de media. Último pedido hace 279 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,0.43,0.645,-251.7,pendiente,Málaga,2025-03-25,0.0,,,,
1292,2026-05-10,3928,Familia C2,A1,leal,Televendedor,Cliente leal. Pide Familia C2 cada 66 días de media. Último pedido hace 105 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 0%.,0.41,0.615,-41.2,pendiente,Lugo,2025-09-15,0.003,,,,
1293,2026-05-10,11999,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 25 días de media. Último pedido hace 27 días. Próximo pedido estimado en 0 días. Prob. pedido 7d: 16%.,0.37,0.555,-5.4,pendiente,A Coruña,2025-12-02,0.1585,,,,
1294,2026-05-10,40295,Familia C1,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C1. Lleva 98 días sin pedir (media: 76 días). Ratio captura actual: 2% del potencial.,0.28,0.504,,pendiente,Ciudad Real,2025-09-22,,,,,
1295,2026-05-10,1000077246,Familia C2,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C2 cada 137 días de media. Último pedido hace 133 días. Próximo pedido estimado en 4 días. Prob. pedido 7d: 7%.,1.88,0.47,4.0,pendiente,Sta.Cruz Tenerife,2025-08-18,0.0679,,,,
1296,2026-05-10,15578,Familia C1,A1,promiscuo,Televendedor,Cliente promiscuo. Pide Familia C1 cada 64 días de media. Último pedido hace 32 días. Próximo pedido estimado en 2 días. Prob. pedido 7d: 6%.,0.89,0.4684,1.9,pendiente,Madrid,2025-11-27,0.0583,,,,
1297,2026-05-10,37654,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 118 días sin pedir (media: 76 días). Ratio captura actual: 3% del potencial.,0.24,0.432,,pendiente,Toledo,2025-09-02,,,,,
1298,2026-05-10,38499,Familia C2,A2,promiscuo,Delegado,Cliente promiscuo en ventana de captura para Familia C2. Lleva 119 días sin pedir (media: 69 días). Ratio captura actual: 3% del potencial.,0.24,0.432,,pendiente,Toledo,2025-09-01,,,,,
